,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
GENE0059,3.9750761070166374,6.736782963155104,8.180855816346869,5.575093418897365,5.793608248981984,6.305519761891929,8.77080888388711,6.212469232569212,6.231377602468939,5.594447315926913,6.1252920272310325,7.252651494293288,5.297561147944698,7.06174361137425,7.109343663969973,5.13897358106382,6.888467845467896,8.272442680271373,4.667369633208628,5.847382834678208,6.293689433542463,6.435305639583986,4.964778510591266,4.631510308616505
GENE0060,5.196068673367205,6.117579267844734,5.491722697362178,6.964076293669652,7.337283422057481,5.0615977555885605,6.372874019306791,6.115851170217097,8.805768443929505,5.54088315548266,6.457833282888382,8.20119863618894,3.8158041777061973,7.632153326633961,5.328017911141244,4.408538201500347,6.352011671419215,6.230711213021631,6.687468790304247,6.837292104103909,5.891838950614041,7.9432205242531,7.542600738598742,6.506810518330716
GENE0061,6.405806831984999,7.3147952597480135,6.061716388474372,4.662405837335493,5.898930988196061,5.6438437495915466,6.168554687633341,4.716445935042895,4.860830018048844,7.2846136625845475,6.101376632743557,5.711646544354125,5.552435169550316,5.854189983258705,6.212421104466593,4.208296846437787,5.589294093582554,6.246634693947302,5.867026537273546,4.1136330329848345,6.057384645398523,5.991264234326049,5.2676932767990765,5.013968970708022
GENE0062,6.251504395394065,6.152644527672108,6.543522947260592,8.322462383214287,6.66623317805037,5.236552640443339,7.417067824242834,5.756783192570085,5.760968622111293,5.042064891924042,6.6657523439555515,5.705734567819037,7.0096204349797935,6.6895923545710545,5.118530854856331,4.999044162322056,6.318418158595465,7.415836224935359,7.214720353279563,7.725095834692772,6.234673903460891,7.054760206524007,7.309667447985396,8.271173255030298
GENE0063,6.516083946687628,5.652435449643219,7.347340087796064,4.62204010342325,7.2698767896164,7.558311980332076,7.201522918924385,5.050967789999331,6.330985717167104,7.285466475285675,6.666829613599497,6.12939786118252,6.3247219573971805,9.477220174334029,4.997707148959854,4.691789908746658,5.05037990622385,8.429748904993556,6.880384628346789,5.473109534310444,8.539140895167224,4.83527209360526,5.434036420180097,4.787026458663742
GENE0064,6.162717645751333,6.599407131819073,6.243830403001406,7.397825881920206,5.641303810505531,5.766201358992199,6.412823337732901,8.100447521244357,6.588523353863215,5.761706029903939,6.960858709189568,5.843142921381508,6.359110265128951,5.882383990203901,4.73003981658437,5.359935745819266,7.756573980094701,6.404895661213921,6.237808898578344,6.106987475833204,5.750071719166698,6.117715457062767,5.654121130909359,6.345932700194366
GENE0065,4.905977696934114,6.824894660368348,5.981030779404766,4.651776211182078,5.74049140833909,5.62788255154389,7.16340170869994,5.871333818812166,5.189072722380547,3.8615969525865212,5.412595154360463,7.3484707299789775,6.561850995839954,5.097519913651984,5.858842441332577,6.1421583484015985,7.780307783022931,6.060534388637237,5.470428018862097,6.436976193282187,6.7501348752676416,6.889653985753674,6.868405930044532,8.40549185876303
GENE0066,4.720062485446957,5.905443577869691,6.035108343784318,4.635453032281585,4.820761067456204,5.764066617155443,5.646314863767855,5.480933871038788,4.073244582259224,4.813762428050368,5.4177305786053225,5.772163664488433,6.357235079685307,5.746952595965257,5.2986800442024204,6.42426508413018,6.31431465370364,5.009557819670062,8.189625499672582,3.521962080559141,6.76025343062741,7.029687829886909,7.17221617832494,6.389182252027974
GENE0067,4.524723086123586,8.178979445556031,4.531482356280569,4.849216316212522,5.434929222158764,4.633681845897832,4.642759900086575,5.048489413996856,3.8816189779499988,6.145496737334665,5.534064378091768,5.74326251120801,6.326164597661812,5.875088631441014,5.297363327713859,6.5153943735725734,5.712360746559075,5.121248542098564,5.852391440783414,7.407832013166241,5.382810383294649,6.728010421725641,4.923092064077297,6.035187481182478
GENE0068,6.310448973080145,5.053827506640866,5.619548732447441,4.967567693686383,5.0689174515891136,5.989891128215494,7.773610471038126,6.463508560798227,6.042295660201595,7.568372376687281,4.569016452961078,7.492921532173405,5.60493367028743,6.3272198827498505,6.765797481386373,6.55296977377672,5.626329700617673,6.939919797460193,5.577818283653627,5.572204892531665,5.972462078195785,6.582154382754426,4.9317432823114995,5.054724672038074
GENE0069,4.128152261868221,5.720890532084062,7.1908755269627465,9.566673298213203,6.300688193440896,7.839564213532094,6.0698810457201455,6.149966625072352,5.895380476370633,5.984465320721725,5.990599358455351,5.674056245758135,7.982768425686161,6.639589170791238,5.249830376083389,6.737475905711629,7.131315513860466,4.6785086642624005,7.175114660451158,7.027500120884036,6.446746829634471,7.776428910938552,7.143148075491517,5.589808229161237
GENE0070,6.1972547307161046,7.600899689278558,5.534998888386324,5.619533143889768,6.3709984186638575,5.817455505550944,8.784206725939656,7.564262102531074,8.47111294135529,7.412609208566602,6.2979855230781885,3.8742223916642153,6.44788330787457,4.8234226250139995,4.331933529282459,7.348124791305826,4.836136580089239,5.25751598246802,5.516571220691697,6.200243194313508,5.971875017191685,6.862590509401552,6.675306402937607,4.308927772869547
GENE0071,7.726524321628959,4.775843457465174,4.921675933468463,7.966384276637015,5.940587982034302,7.267781692062288,6.8087198930205,6.514806097498158,5.237466315548413,5.789883868327224,7.8543543589596725,5.248273913884096,6.082011279065543,6.573532224172875,5.569517711689519,5.241645131638478,5.8056124544066074,5.782117014034643,4.3508137442031565,6.305185541579531,7.462806057127,2.3181320938678343,6.20240246150509,2.69800489617899
GENE0072,7.624839653793413,5.349917892534669,6.011849462266925,4.887215754635001,8.173817705733795,8.29199004876924,4.777259196103392,4.649507410670051,6.921949488300567,6.947613834694703,5.572921974375569,4.8371710224646325,7.652024264643845,5.702599601862,5.638603841095356,6.130563882562879,4.369246119886108,5.302882342001449,4.885132900236107,3.8102696307871358,5.045771862991817,5.929678393918895,5.1105564304812505,5.830481697782995
GENE0073,4.810977141962171,6.6563581014688795,7.069542435776619,6.712272595539398,6.158525688802452,6.885907590748483,5.30780507745436,5.112554641010818,5.907118907624983,5.387511876089482,7.496059737913884,8.213936103960087,8.887639868313443,7.010508130585851,6.394469141304542,3.837350204486567,5.537699808446428,5.184277937541359,5.264980440645504,7.486784780794611,7.5950165831289524,5.534430919723612,5.323904620229714,5.7569268252702495
GENE0074,3.986553181531841,7.416651017314907,6.909879855481537,4.639440725086913,4.660623165221742,7.828980241489983,6.931631164419797,8.042023735949218,5.175803113682063,8.009638539559566,4.994228314092111,6.213324702022026,4.1333777112513985,5.488041814046232,6.256466193297396,5.599378673868521,6.750408111364204,5.161165759957395,6.057146422790186,5.690165856318183,5.676673311874688,6.941071235833262,5.285970106112606,5.850996991405232
GENE0075,5.519021345027621,7.809144565327172,5.998645971888359,6.007657491248283,5.726234504252975,6.501357397258024,5.562287113296718,5.5128079096371145,5.513729206974699,6.082787186330445,7.201486724783587,5.657293497642458,4.566390801214906,4.369674721051614,9.199282786559616,5.100336230649968,8.093968756645175,5.740182325523706,4.947296410935998,5.914613655455693,6.690823302826683,5.753804616585522,5.33873099373801,4.28515570177861
GENE0076,5.311398823258526,6.444225647619797,4.3011422103083365,5.51970185720466,6.292997450751134,7.315242492910936,4.779054617662682,8.242371796196384,6.505323321984886,4.715582584838639,6.162789833399593,5.204611555001657,4.277184875583433,5.8228678226912445,5.852479368377666,6.307151175169616,4.956342052945364,5.034280508325677,7.035257014109418,6.837540141141978,4.630450318284555,4.161901998569635,4.767265163604065,7.230425093503058
GENE0077,2.821538727684417,5.356480221492463,7.016046912605117,6.212344082174377,5.833006551010828,7.013787494212937,5.754872131220824,5.399620412096724,6.826298698382478,8.106453396219184,3.4947723562664987,5.1365571881782275,5.661875422766626,5.379530491618325,6.066543815048706,5.976210640587363,4.656324123597417,6.629311309571866,5.866297474147794,7.375186327441874,7.1742882663726615,5.76604414585758,6.583644249954687,3.475177254270998
GENE0078,3.6593645324994633,7.200659679251572,5.848531921511537,7.396308494593136,7.2069141568981845,4.311601858381849,6.718425013062278,5.137129883620158,5.665762228592839,4.5969159439586695,7.093248675961128,6.537198046115902,5.33744201093558,5.143213490844914,6.850665917575673,5.133664665502405,5.330560816334757,5.193288138327691,5.1822091349886215,6.747055868151237,6.249724500656436,5.3806751695862225,4.841426207321325,5.979751205435265
GENE0079,5.703571908992867,6.855552320287533,5.201017033521668,6.4727273171901105,5.718394383248076,6.317273820639762,7.786577814084788,5.71104386073053,8.390636659638204,5.763147648833842,4.8535677849368435,7.7234611726293005,7.995638516528631,4.969720533131893,5.1317255538381445,6.900285842074429,6.629634284792901,5.109322036774428,5.015416253382127,6.313551070423999,5.850526806808435,6.635178160825624,6.631141632563686,7.005543487497791
GENE0080,3.752041039164759,8.050627397427702,6.5702318440767895,5.5238721997258615,5.8833708707643675,6.713699966454983,6.258526849958617,6.273990101591878,5.898459956920567,7.835240421607198,6.373995596780014,7.251920418713385,8.400974314891242,7.059304630721116,6.331044622065632,3.9759053798888018,5.549604646881053,8.332969925330882,6.3638367454899605,4.533095404573195,5.765422306470546,4.702338712650347,5.496657594518866,5.557014614571111
GENE0081,5.3554826265832025,6.085157555687631,3.753043864472588,6.727844300098158,7.576540132654091,3.975574099357736,7.169341596094095,6.720692712776279,6.401474857775401,6.052997556123286,6.247883098332423,6.953112050558165,6.240618365272182,8.960959681535853,5.302626520586094,7.809885701619422,5.8592438425658795,5.565125967917845,7.108613191037972,5.662315718114852,7.914648118705841,5.178371907232052,7.396652922029855,6.662260977694991
GENE0082,5.819501200168484,4.919504578515109,4.915259022173759,5.065491497423601,7.218428118015234,6.050291668302015,6.869009631614659,6.168299830856366,4.792308936121653,6.390970046110264,6.675015694291423,4.07689472139381,5.345220530023325,5.104864416300873,4.619841890885215,6.15944710081812,6.302592189129193,7.444645209842421,6.887512294732533,5.66434424228749,5.666571457334376,7.9497684803196424,6.557125910290803,7.26440984798067
GENE0083,4.446612285133037,4.257128272082009,5.544458060333281,7.075154670154124,7.750882076910761,5.160556445954461,6.580505001426344,6.455003594431361,4.720223878195585,5.063368373317777,5.879267594062078,4.595370854578281,8.787497953287758,4.833325046155077,5.49726327126466,6.402994565424016,6.266261313194963,6.678515701762308,4.8861290674538145,4.508476512245777,6.109825017245674,5.001985825820983,5.19775882289325,5.117827024421033
GENE0084,5.116312608921648,4.402530150757718,4.823761098534871,5.596731687732748,7.24605193397057,8.233735745024523,7.017356718223274,6.265308941452645,7.123994840096614,5.828313038940938,6.282010108117491,6.7901268897949265,6.5961061853380105,7.052917277641661,6.746249712206135,5.192550965944119,6.707116471514134,5.176469447647324,6.805090817087035,5.549462535924916,4.579164450173676,4.459976799251629,8.374421092136142,4.844785364431936
GENE0085,7.0421806512326,6.743073919565639,7.013777678190095,4.8915703135175175,5.538809250304397,4.929134555642703,7.082827481433186,7.628725500026445,5.947479406857975,8.356178992385736,6.284858356462658,5.769786405349646,6.105165388534221,6.5293451660668715,4.371202298247467,6.2847818762276635,5.820373112050154,5.705967630074106,5.850988367531125,7.071152215925211,6.000097405513123,4.745641525936316,6.074880349862734,5.724435654707342
GENE0086,5.9981344009329165,5.906240282696387,6.379602481361829,4.461503219210706,4.500675665559591,5.890869696861586,5.702150642977868,4.936776770228421,3.742842953861787,6.2641477004114785,5.493319898194659,6.3548837580180555,6.28664389100031,6.77483223895095,4.819840346920125,6.017134807367006,8.287606110516794,6.262046245060968,7.634925384361662,6.764862750556983,5.016388585373991,8.642251023860988,7.523175195232853,4.579367530720933
GENE0087,5.824292703295827,7.958619589212368,6.701793972368317,3.971556874136574,5.230081634784268,5.129287520013638,7.629093354944304,6.566976916435958,5.661678268092864,5.14348177807957,6.736234789929861,5.863846102103009,6.198254126672339,6.667265641126822,6.191369780537235,4.508543801722233,6.939849703799669,7.139266392295172,8.317662380843172,5.313170672626479,7.410787482294596,7.4064476572104185,7.1735977272265545,6.175147205134764
GENE0088,4.9917128481572055,5.679700561052408,4.768549941345355,4.340770252953181,6.828643081553681,5.0770370877425925,3.8219284843061927,6.137091370668365,6.894394676241771,6.695736874890917,4.916189149038326,5.340207009566672,6.454948046324614,6.998082981750047,6.481546640389575,6.962153514571227,5.817923526607519,6.440549895802156,6.240377425201055,4.791618192920684,4.059829396708507,5.056307258955688,5.190731154495318,7.465182743298947
GENE0089,5.870402106618449,5.074845707706305,5.786101281581047,6.224003737113342,5.515419620522666,5.358784966096217,5.557431493731723,6.228972010047365,5.803505375640437,5.479662912173699,5.1537797557303975,6.360526729952791,5.568094516786162,6.620499770230199,7.725295939968177,4.767036937013982,5.727797383734521,4.238508636846987,5.732463481462375,8.07570124386401,6.651849303729275,5.263857334451207,6.505470312928934,4.756968820604312
GENE0090,4.756576393471343,6.720057212646711,5.65619868964523,5.754428034295149,5.945706482649606,5.718366792834601,7.435284608079251,4.3948061408339,5.117228275368922,6.24880327874926,4.7159107826916244,5.161621573890167,6.945846573705981,5.073037327804157,6.90001928019114,4.521063443307777,8.260383763907237,6.7478309332398725,6.77352299551639,5.57364057466408,6.0116903379931435,8.967411040676122,4.797745920749393,5.378922859051651
GENE0091,5.635463630227857,6.188937401741749,6.7567737497253,6.546467641027305,4.815448514886586,6.84716981246022,6.840094324083609,6.079876194182947,5.310615656808121,6.315375619459036,5.692462374707457,5.948566348731304,6.022678488343168,5.039346021915846,6.042045667537719,7.177838138436169,6.747151392495332,5.789243515054151,5.732875286751477,7.934709116589743,5.045083484450136,6.712208175552011,7.342714358872051,4.792163770090867
